order_id,user_id,amount,quantity,created_at,status
A4028,0917,373.19,7,,PAID
A4490,0806,,4,2025-06-20T23:13:00Z,
A3153,0082,485.13,6,2025-07-11T22:44:00Z,refunded
A2307,0707,19.18,5,2025-01-14T19:49:00Z,Paid
A3078,0419,323.07,8,2025-10-09T12:13:00Z,Refunded
A2592,0110,442.02,3,2025-05-24T00:15:00Z,Paid
A1664,0373,,4,2025-10-01T17:56:00Z,Paid
A3136,0356,156.42,7,2025-04-02T20:09:00Z,refund
A3236,0576,375.21,2,2025-03-20T09:32:00Z,Paid
A3382,0620,281.35,6,2025-01-26T14:36:00Z,Paid
A4950,0607,400.34,2,2025-04-02T19:14:00Z,PAID
A4451,0565,393.45,8,2025-05-16T04:28:00Z,Pending
A0350,0933,,4,2025-03-09T09:01:00Z,refund
A4951,0520,322.23,6,2025-05-15T07:49:00Z,Pending
A1887,0539,73.1,6,2025-08-22T05:29:00Z,Paid
A1344,0728,351.99,1,2025-04-13T09:18:00Z,Paid
A4971,0340,406.2,,2025-12-13T05:37:00Z,PAID
A4754,0384,195.18,1,2025-04-23T12:09:00Z,Pending
A1629,0796,216.96,6,2025-12-17T18:19:00Z,PAID
A1796,0318,170.14,3,,Refunded
A2637,0666,,2,2025-07-16T05:22:00Z,Paid
A2550,0056,373.84,8,2025-05-25T15:14:00Z,refund
A4188,0104,,4,2025-02-03T07:41:00Z,Paid
A2189,0465,,7,2025-02-14T04:44:00Z,Refunded
A2932,0351,140.96,9,2025-11-27T04:22:00Z,refund
A3661,0356,145.81,9,2025-08-21T02:42:00Z,refund
A3218,0410,55.34,6,2025-03-15T02:36:00Z,PAID
A1631,0971,,9,,Refunded
A3461,0972,426.8,5,2025-04-30T11:26:00Z,paid
A1972,0810,379.63,6,,refunded
A1888,0922,110.52,2,2025-09-28T13:46:00Z,paid
A0330,0282,323.6,8,2025-10-15T12:57:00Z,PAID
A0059,0167,254.65,6,2025-02-07T14:35:00Z,refunded
A2063,0443,,1,2025-04-08T09:57:00Z,PAID
A0341,0040,274.13,3,2025-03-25T15:04:00Z,refund
A3706,0619,136.04,,2025-11-04T12:18:00Z,paid
A0704,0085,386.52,5,2025-01-28T21:44:00Z,refunded
A4162,0093,318.66,3,2025-01-11T00:15:00Z,PAID
A3707,0268,,1,,refund
A0125,0550,103.14,,2025-05-14T15:06:00Z,refunded
A0529,0044,455.91,1,2025-05-26T15:51:00Z,refund
A1687,0335,483.73,9,2025-06-01T07:23:00Z,PAID
A0363,0499,285.45,9,2025-01-07T15:41:00Z,refunded
A1530,0668,322.56,8,2025-03-31T10:58:00Z,refund
A0458,0594,112.99,9,2025-09-19T17:29:00Z,PAID
A2889,0553,415.2,4,,refunded
A0077,0866,297.68,2,,refunded
A4187,0048,104.09,7,2025-12-02T19:47:00Z,Pending
A0073,0730,397.75,8,2025-03-18T21:57:00Z,Refunded
A2532,0564,107.61,1,2025-09-09T08:12:00Z,paid
A2632,0464,188.17,8,,refunded
A3564,0294,459.8,6,2025-03-13T09:25:00Z,refunded
A3016,0570,160.51,9,2025-10-30T12:15:00Z,PAID
A4813,0855,445.77,9,2025-08-07T05:41:00Z,Pending
A2601,0275,206.21,8,2025-02-05T02:51:00Z,Paid
A0426,0684,63.86,4,2025-03-01T03:19:00Z,paid
A0956,0881,498.62,,2025-02-17T02:18:00Z,
A3336,0878,,1,2025-04-06T06:59:00Z,Refunded
A3822,0899,335.12,3,2025-11-05T07:12:00Z,paid
A4365,0618,127.28,9,2025-08-28T12:50:00Z,refund
A0122,0650,372.6,2,2025-10-17T19:26:00Z,refunded
A3103,0691,329.71,4,2025-09-14T21:51:00Z,Refunded
A4942,0911,432.23,7,2025-02-21T08:55:00Z,refunded
A2823,0542,480.16,2,2025-01-31T10:30:00Z,Pending
A2876,0422,399.11,,,Refunded
A0096,0301,313.08,6,2025-10-29T21:42:00Z,refunded
A4656,0797,231.86,5,2025-09-09T10:31:00Z,Pending
A3554,0118,14.5,5,2025-05-13T03:15:00Z,
A0451,0409,92.77,4,2025-06-05T03:15:00Z,PAID
A1969,0319,,6,2025-07-04T08:41:00Z,PAID
A4772,0920,250.6,5,2025-05-25T01:36:00Z,PAID
A0624,0107,,5,2025-08-27T07:29:00Z,Paid
A3633,0082,130.29,2,,paid
A2513,0119,95.03,3,2025-11-02T12:43:00Z,Refunded
A0459,0335,104.58,7,2025-05-06T07:05:00Z,Pending
A0089,0515,76.19,2,,refunded
A0962,0801,,4,2025-02-11T21:03:00Z,refund
A2709,0509,194.28,9,2025-01-21T17:24:00Z,Paid
A4150,0157,372.65,8,,Paid
A0342,0720,421.59,2,,
A0072,0583,409.21,5,2025-03-20T07:39:00Z,PAID
A0027,0293,173.94,1,,refunded
A3209,0347,128.04,5,2025-08-22T01:18:00Z,refunded
A3700,0320,351.38,3,2025-08-16T17:19:00Z,Refunded
A2935,0903,28.92,6,2025-01-04T12:20:00Z,paid
A4866,0062,108.61,3,2025-09-20T12:41:00Z,Refunded
A1267,0031,9.58,7,2025-09-17T21:25:00Z,refund
A0349,0708,413.73,5,2025-04-27T23:18:00Z,refunded
A3427,0964,363.86,2,2025-09-01T12:50:00Z,refund
A3573,0025,154.41,5,2025-08-24T17:24:00Z,paid
A3786,0196,469.93,,2025-06-01T05:22:00Z,refund
A3653,0877,177.91,3,2025-10-03T19:11:00Z,paid
A4802,0443,257.52,1,2025-10-26T10:02:00Z,Pending
A2313,0394,346.34,9,2025-04-29T10:45:00Z,refund
A2649,0959,458.9,9,2025-05-24T15:41:00Z,Paid
A2878,0457,499.68,3,2025-12-21T01:57:00Z,Pending
A0420,0709,468.3,8,2025-11-14T04:30:00Z,refund
A3077,0580,256.66,4,2025-01-26T10:34:00Z,Pending
A2292,0357,,,2025-10-31T11:17:00Z,Paid
A1097,0125,94.24,6,2025-07-31T15:00:00Z,refund
A4697,0815,130.87,6,2025-03-25T13:27:00Z,Pending
A0099,0560,210.41,,2025-08-14T22:36:00Z,Paid
A4052,0204,327.54,1,2025-11-27T12:52:00Z,refund
A0401,0926,459.33,3,2025-09-24T15:40:00Z,paid
A0691,0105,79.47,9,2025-09-18T19:09:00Z,paid
A4283,0834,,1,2025-07-02T05:57:00Z,refunded
A0824,0423,337.55,1,2025-06-13T19:20:00Z,refund
A2422,0802,271.56,4,2025-04-13T02:20:00Z,paid
A2060,0543,,2,2025-05-21T16:26:00Z,refunded
A4503,0711,56.2,8,2025-04-03T21:42:00Z,Pending
A0495,0552,,1,2025-03-16T21:49:00Z,refunded
A4427,0110,276.7,4,2025-09-27T21:24:00Z,PAID
A4444,0322,434.32,8,2025-08-14T12:56:00Z,paid
A2121,0659,454.86,3,2025-03-04T18:55:00Z,Refunded
A3704,0547,375.9,,2025-11-03T07:25:00Z,PAID
A2529,0053,270.31,4,2025-12-02T06:49:00Z,Paid
A2626,0496,,6,2025-07-03T18:28:00Z,PAID
A2683,0616,315.6,1,2025-08-22T02:09:00Z,refund
A1114,0555,472.19,7,2025-09-02T00:21:00Z,Refunded
A2471,0228,,8,2025-11-25T04:15:00Z,PAID
A0901,0745,323.46,3,2025-09-09T17:23:00Z,refund
A4750,0323,159.31,1,,Pending
A0618,0654,147.56,1,2025-03-24T01:15:00Z,PAID
A0002,0990,140.88,5,,PAID
A3321,0047,150.92,9,2025-04-05T00:51:00Z,refunded
A2114,0446,170.7,7,2025-12-17T02:31:00Z,paid
A2519,0809,134.17,2,,Paid
A0248,0662,449.42,8,2025-03-18T04:48:00Z,Pending
A1771,0460,478.83,4,2025-04-24T12:37:00Z,refunded
A4271,0454,76.46,,2025-02-24T15:33:00Z,refunded
A3257,0508,43.49,6,2025-09-30T04:01:00Z,PAID
A1257,0430,183.49,2,2025-02-24T01:34:00Z,paid
A3470,0288,486.13,7,2025-07-11T14:39:00Z,Refunded
A0147,0538,395.81,3,2025-10-04T17:40:00Z,paid
A4110,0833,496.96,4,2025-07-14T21:36:00Z,paid
A3414,0542,390.72,6,2025-04-18T14:27:00Z,Refunded
A3934,0481,241.24,1,2025-07-15T20:13:00Z,refunded
A4132,0322,151.47,8,2025-09-20T15:00:00Z,Paid
A0151,0256,421.54,7,2025-01-12T17:38:00Z,refunded
A1053,0858,7.64,7,2025-05-06T09:32:00Z,refunded
A4594,0691,,8,2025-10-16T16:19:00Z,refund
A0931,0765,,4,2025-09-24T03:02:00Z,refunded
A1788,0660,7.23,4,2025-05-30T13:17:00Z,paid
A0013,0667,112.36,4,,Refunded
A2814,0591,162.42,3,2025-02-28T18:40:00Z,refunded
A3550,0844,138.19,,2025-09-20T06:39:00Z,PAID
A0365,0963,469.75,9,2025-05-23T00:16:00Z,Paid
A0675,0799,39.15,7,2025-08-12T04:24:00Z,refunded
A1883,0773,206.0,8,2025-07-10T05:26:00Z,refunded
A0192,0954,54.52,2,2025-10-30T10:05:00Z,refunded
A4437,0805,421.45,5,2025-09-03T01:04:00Z,PAID
A2700,0318,233.44,,2025-11-08T13:10:00Z,Paid
A0964,0746,,,2025-12-12T06:08:00Z,
A0830,0024,444.48,8,2025-11-30T06:12:00Z,Paid
A4712,0241,435.7,6,2025-10-31T23:33:00Z,refund
A3036,0736,380.66,8,2025-06-18T16:04:00Z,Paid
A4684,0278,308.74,9,2025-04-30T03:02:00Z,Refunded
A3170,0182,494.04,2,2025-02-20T11:00:00Z,Paid
A2850,0549,232.26,5,2025-09-15T07:24:00Z,paid
A4661,0708,486.12,,2025-06-25T22:25:00Z,paid
A4289,0147,239.21,3,2025-10-04T10:58:00Z,Paid
A0137,0749,232.79,9,2025-10-22T12:04:00Z,refunded
A4641,0059,32.64,8,2025-08-01T16:28:00Z,
A1650,0108,,7,2025-04-10T19:05:00Z,Refunded
A4097,0164,169.34,8,2025-03-08T02:24:00Z,PAID
A1223,0610,80.1,8,2025-09-15T12:15:00Z,
A2368,0633,167.17,4,2025-06-27T22:45:00Z,PAID
A0151,0256,421.54,7,2025-01-12T12:38:00Z,Refunded
A0199,0915,125.57,7,,refunded
A4089,0074,332.24,9,2025-05-10T09:24:00Z,Paid
A0622,0904,237.83,9,,refunded
A3400,0657,31.47,8,2025-07-16T10:01:00Z,paid
A1790,0159,200.25,9,2025-10-19T20:39:00Z,Refunded
A2791,0877,36.97,7,2025-04-16T16:56:00Z,PAID
A4874,0358,361.23,4,2025-02-28T10:13:00Z,refunded
A2799,0960,203.33,4,,Pending
A4014,0077,403.44,,2025-02-04T05:52:00Z,refunded
A3266,0615,286.96,5,2025-03-12T04:00:00Z,Pending
A1169,0139,33.84,7,2025-06-11T03:13:00Z,Refunded
A1326,0122,201.34,1,2025-07-25T17:50:00Z,Paid
A1698,0041,304.02,2,2025-08-11T23:53:00Z,refunded
A3619,0554,228.13,7,2025-04-20T14:04:00Z,
A0081,0450,,1,2025-08-08T08:35:00Z,Pending
A3026,0836,423.95,4,2025-04-25T12:11:00Z,paid
A2130,0784,167.55,8,2025-10-04T08:22:00Z,refund
A3346,0888,,4,2025-09-26T04:54:00Z,refund
A1180,0122,340.52,2,2025-11-07T18:23:00Z,
A1744,0499,92.16,7,2025-11-21T03:37:00Z,PAID
A1511,0448,187.67,6,2025-02-28T08:59:00Z,paid
A1090,0843,315.73,4,,PAID
A1873,0517,,,2025-06-10T05:42:00Z,refunded
A2968,0275,,3,2025-02-25T04:40:00Z,refund
A2039,0682,389.92,5,,Paid
A0218,0074,175.82,8,2025-12-03T20:06:00Z,refunded
A1817,0327,,3,2025-07-21T23:52:00Z,Pending
A1231,0925,241.18,9,,paid
A3127,0122,,4,2025-09-29T04:11:00Z,refund
A1523,0893,40.06,1,2025-11-08T13:03:00Z,Refunded
A4989,0134,,,2025-09-21T09:24:00Z,Pending
A3878,0071,73.68,4,,Paid
A0974,0295,,8,2025-10-20T00:17:00Z,refund
A2885,0370,107.94,5,2025-06-21T22:43:00Z,refunded
A0503,0272,332.62,6,,
A0359,0470,357.6,2,2025-06-28T01:51:00Z,paid
A1021,0386,309.42,2,2025-12-04T23:40:00Z,
A1959,0017,166.01,3,2025-05-01T22:10:00Z,paid
A0312,0222,356.58,4,2025-11-02T13:01:00Z,refunded
A1891,0310,135.62,7,2025-04-17T20:24:00Z,refunded
A1140,0901,,4,2025-05-29T16:58:00Z,PAID
A2780,0552,94.09,2,,refund
A1251,0338,58.18,,2025-03-15T03:40:00Z,Paid
A1579,0755,,7,2025-10-26T08:47:00Z,
A3243,0030,337.34,2,2025-02-24T18:52:00Z,
A0283,0355,424.18,3,2025-04-28T03:38:00Z,refund
A1043,0086,489.11,8,2025-10-21T18:56:00Z,Pending
A4576,0876,362.08,1,2025-08-10T17:45:00Z,Paid
A1070,0774,491.34,,2025-11-24T07:11:00Z,paid
A3755,0809,324.68,8,2025-10-22T23:13:00Z,PAID
A0737,0427,363.99,6,2025-05-20T18:45:00Z,Paid
A3648,0869,149.09,3,,Paid
A4116,0925,192.85,8,2025-12-10T00:02:00Z,Pending
A3418,0802,7.53,2,,refunded
A3719,0132,23.55,7,2025-03-29T00:08:00Z,paid
A2695,0677,103.5,6,2025-03-12T21:03:00Z,PAID
A0338,0342,38.95,8,2025-05-06T00:22:00Z,paid
A2925,0095,91.86,5,2025-01-20T05:48:00Z,refund
A2510,0586,436.3,6,2025-04-17T01:00:00Z,paid
A3588,0982,141.34,2,2025-12-12T19:57:00Z,Pending
A2101,0934,213.59,,2025-04-02T17:55:00Z,Refunded
A0206,0004,,1,2025-09-05T00:44:00Z,refunded
A1987,0051,19.27,6,2025-08-21T02:43:00Z,refund
A0538,0167,43.6,5,2025-04-04T13:50:00Z,refunded
A4475,0224,331.21,,2025-10-04T06:20:00Z,PAID
A0786,0447,227.4,4,2025-09-13T09:31:00Z,refunded
A4794,0623,414.57,4,2025-02-05T16:07:00Z,Refunded
A1851,0110,274.67,9,2025-09-02T10:32:00Z,paid
A3234,0228,290.87,6,2025-12-08T09:17:00Z,Paid
A4280,0474,253.4,,,paid
A1659,0893,67.07,7,2025-03-04T11:07:00Z,refund
A0809,0863,105.19,1,,paid
A2699,0530,373.05,1,2025-01-09T20:06:00Z,PAID
A4996,0964,378.72,,2025-07-07T11:33:00Z,refund
A0509,0454,403.07,2,2025-06-13T05:40:00Z,
A1513,0584,334.99,8,2025-09-27T13:01:00Z,Refunded
A3365,0524,174.04,2,2025-05-15T23:23:00Z,Refunded
A3920,0390,326.57,1,2025-11-29T10:54:00Z,Paid
A0407,0416,,2,2025-09-20T13:03:00Z,PAID
A3511,0561,179.48,5,2025-10-02T22:05:00Z,
A4901,0022,310.64,1,2025-05-11T23:55:00Z,PAID
A2356,0941,260.5,2,2025-03-10T00:52:00Z,Pending
A2365,0202,436.6,2,2025-04-29T03:41:00Z,refund
A2169,0237,486.62,2,2025-01-28T09:43:00Z,Pending
A3025,0039,417.69,4,2025-03-11T00:39:00Z,refunded
A1800,0701,338.88,3,,refunded
A1127,0803,9.36,5,2025-04-01T01:36:00Z,refunded
A2234,0527,422.82,2,2025-10-26T16:33:00Z,Paid
A4675,0716,188.85,8,2025-12-03T11:44:00Z,Pending
A3543,0140,445.47,,2025-08-13T04:25:00Z,Refunded
A2055,0012,443.83,7,2025-08-23T10:54:00Z,Paid
A0941,0559,427.59,5,2025-07-13T22:18:00Z,PAID
A0133,0727,362.18,3,2025-01-10T22:59:00Z,
A1243,0320,397.72,1,,paid
A1225,0939,300.52,,2025-01-01T18:16:00Z,
A4846,0888,108.41,3,2025-08-25T10:16:00Z,PAID
A3487,0225,390.22,7,2025-05-02T12:22:00Z,Pending
A1640,0539,114.8,8,2025-05-05T01:30:00Z,Pending
A4423,0777,62.83,6,2025-04-13T11:25:00Z,Refunded
A2941,0311,254.03,8,2025-05-03T00:25:00Z,paid
A1654,0897,334.67,3,2025-03-14T22:07:00Z,paid
A4416,0124,78.91,3,2025-04-07T19:37:00Z,Refunded
A1083,0600,381.16,4,2025-03-04T00:14:00Z,PAID
A3994,0016,168.42,8,2025-10-30T04:46:00Z,refunded
A1002,0886,498.83,6,2025-11-13T04:53:00Z,Refunded
A1903,0017,472.28,1,2025-10-13T04:18:00Z,paid
A3367,0804,434.11,9,2025-07-26T17:41:00Z,refunded
A0304,0104,153.94,,2025-04-29T22:16:00Z,Refunded
A4422,0176,466.3,3,2025-01-25T09:56:00Z,Refunded
A2459,0326,130.22,2,2025-10-31T16:15:00Z,paid
A0028,0575,249.9,4,2025-09-25T03:06:00Z,refunded
A0284,0888,211.92,8,2025-12-19T13:17:00Z,Pending
A2811,0396,242.15,6,2025-06-04T04:58:00Z,Paid
A1468,0814,430.55,6,2025-03-02T19:20:00Z,refund
A0802,0873,389.54,3,2025-03-30T20:30:00Z,
A0065,0945,267.34,3,2025-04-18T01:27:00Z,Refunded
A3958,0332,276.35,,2025-02-04T23:26:00Z,Paid
A3101,0300,299.5,4,2025-08-08T20:51:00Z,refunded
A1440,0434,22.61,2,2025-10-20T16:15:00Z,paid
A2326,0848,355.44,,2025-10-18T11:28:00Z,Paid
A3839,0206,271.65,5,2025-06-27T02:17:00Z,Refunded
A1189,0996,164.46,3,2025-01-16T17:43:00Z,Paid
A4725,0076,199.84,6,2025-11-18T06:34:00Z,refund
A0578,0248,83.31,6,2025-12-01T23:08:00Z,Refunded
A2953,0621,30.26,4,2025-02-28T22:51:00Z,Pending
A2427,0245,290.26,1,2025-05-18T04:28:00Z,refund
A0138,0906,460.42,6,,refunded
A4664,0115,468.18,2,,PAID
A1335,0983,271.03,6,2025-12-06T21:50:00Z,Refunded
A4294,0502,217.92,5,2025-03-02T23:09:00Z,Paid
A0085,0666,457.16,6,2025-05-19T21:21:00Z,refunded
A0656,0145,,6,2025-04-05T23:03:00Z,Pending
A1111,0512,418.31,2,2025-04-15T16:41:00Z,paid
A0087,0128,94.59,3,2025-05-21T04:12:00Z,refunded
A1142,0796,135.12,,2025-06-13T10:51:00Z,Refunded
A1473,0345,347.38,4,,paid
A4133,0545,354.2,2,2025-05-02T16:13:00Z,PAID
A1613,0806,8.1,,2025-07-01T23:59:00Z,Pending
A4339,0218,297.51,4,2025-05-28T11:49:00Z,
A1034,0027,405.7,5,2025-11-09T18:11:00Z,paid
A1502,0046,186.73,,2025-03-26T05:16:00Z,refund
A0047,0386,,6,2025-05-08T08:15:00Z,refunded
A0628,0936,,6,,Paid
A1492,0905,379.35,6,2025-03-25T05:21:00Z,Pending
A3089,0363,375.77,6,,Pending
A1227,0111,478.06,6,2025-07-19T02:03:00Z,Paid
A0245,0572,255.86,2,2025-05-06T10:27:00Z,refund
A0235,0359,299.36,4,2025-10-18T13:15:00Z,refund
A1685,0662,102.32,3,2025-04-10T11:48:00Z,refund
A4761,0643,367.37,8,,refund
A4952,0902,390.83,8,2025-03-01T13:33:00Z,Refunded
A3682,0611,,9,2025-12-21T10:05:00Z,Refunded
A0149,0865,273.38,4,2025-12-10T00:13:00Z,Paid
A2319,0048,409.35,1,2025-02-10T18:37:00Z,Paid
A0923,0210,415.23,5,2025-12-16T01:44:00Z,refund
A0834,0351,234.4,1,2025-02-06T19:25:00Z,Refunded
A0452,0267,313.47,3,2025-12-12T03:16:00Z,refund
A2171,0541,465.69,6,2025-09-24T14:42:00Z,refund
A2912,0598,,6,2025-07-31T20:24:00Z,
A3837,0606,91.76,5,2025-07-26T08:50:00Z,Pending
A0497,0723,95.94,7,,Pending
A1276,0646,200.88,8,2025-12-01T01:31:00Z,PAID
A0099,0560,,1,2025-08-15T03:36:00Z,refunded
A1124,0424,273.73,3,2025-06-16T06:32:00Z,refund
A4812,0866,111.86,3,2025-02-07T10:01:00Z,Refunded
A2874,0485,438.52,9,2025-10-15T10:13:00Z,Paid
A0079,0524,406.79,8,2025-09-28T00:32:00Z,paid
A3249,0652,,4,2025-06-09T11:36:00Z,Paid
A2547,0244,293.75,5,2025-06-12T02:07:00Z,Pending
A3013,0334,478.85,,2025-12-15T11:54:00Z,paid
A3668,0170,100.31,7,2025-02-21T00:30:00Z,Pending
A0443,0242,120.46,6,2025-12-11T04:36:00Z,refund
A0681,0722,283.06,6,2025-11-08T15:13:00Z,Paid
A2282,0515,308.74,4,2025-09-23T10:48:00Z,refund
A1009,0923,457.0,5,,Pending
A4763,0622,446.94,6,2025-01-11T19:52:00Z,PAID
A3723,0783,,7,2025-08-09T05:05:00Z,Paid
A2661,0659,289.33,6,2025-08-21T16:52:00Z,Pending
A4639,0636,381.48,3,2025-06-30T23:01:00Z,refund
A1614,0721,72.84,,2025-07-30T19:06:00Z,PAID
A2303,0482,475.11,3,2025-06-10T10:46:00Z,refund
A0605,0711,49.67,9,2025-12-02T23:48:00Z,Pending
A4856,0985,430.93,,2025-12-05T02:53:00Z,PAID
A1804,0586,366.55,5,2025-01-02T09:09:00Z,paid
A0883,1000,135.1,9,2025-02-26T04:30:00Z,Paid
A3742,0601,,7,2025-01-31T19:12:00Z,refunded
A0395,0929,133.79,5,,refunded
A0169,0772,,4,2025-05-16T03:03:00Z,refunded
A4864,0626,437.66,7,2025-07-02T19:41:00Z,Paid
A2913,0844,282.37,3,2025-06-08T07:13:00Z,
A1988,0796,341.04,,2025-03-13T06:07:00Z,Pending
A0844,0390,457.69,2,2025-06-21T11:23:00Z,PAID
A0735,0063,245.04,,2025-07-08T10:18:00Z,PAID
A4660,0394,62.1,6,2025-06-28T06:58:00Z,Refunded
A4981,0480,380.84,7,2025-05-29T15:08:00Z,Paid
A4067,0337,,8,2025-02-02T20:36:00Z,
A4830,0876,432.9,5,2025-02-24T03:24:00Z,PAID
A3341,0956,140.06,8,2025-06-07T09:29:00Z,refund
A4610,0805,493.46,7,2025-05-28T12:31:00Z,Refunded
A3432,0550,,8,2025-08-28T13:36:00Z,Refunded
A1342,0850,309.78,4,2025-04-10T07:07:00Z,Pending
A2172,0150,268.85,8,2025-10-29T02:11:00Z,refunded
A4327,0302,194.35,8,2025-07-01T12:15:00Z,
A1751,0957,133.17,1,2025-10-16T20:48:00Z,paid
A1569,0617,254.23,8,2025-08-31T00:12:00Z,Pending
A2921,0618,496.47,5,2025-11-11T07:17:00Z,Pending
A0478,0072,418.48,9,2025-11-03T15:11:00Z,refunded
A1409,0859,451.67,,2025-02-05T19:52:00Z,Paid
A0123,0985,380.95,7,2025-12-06T05:02:00Z,Paid
A3041,0637,190.16,7,2025-03-07T12:46:00Z,refund
A3198,0145,133.16,7,2025-02-12T18:26:00Z,Paid
A3695,0523,178.8,4,2025-07-26T06:00:00Z,Refunded
A3516,0396,431.3,9,2025-02-07T20:53:00Z,refund
A3295,0331,24.71,,,PAID
A0222,0380,37.59,3,2025-10-06T15:43:00Z,refunded
A1815,0437,51.24,3,2025-10-18T18:54:00Z,paid
A4469,0654,21.73,2,2025-06-20T12:03:00Z,Pending
A0749,0056,245.03,3,2025-09-21T21:42:00Z,Pending
A1541,0908,417.96,9,,
A3280,0599,46.11,,2025-02-04T04:43:00Z,
A2896,0303,231.97,2,2025-11-28T02:54:00Z,refunded
A4023,0988,152.01,6,2025-12-04T09:07:00Z,Pending
A0300,0599,271.89,6,2025-11-17T21:28:00Z,paid
A1962,0777,46.28,3,2025-07-12T23:01:00Z,PAID
A0179,0337,202.77,7,2025-04-16T12:16:00Z,refunded
A4212,0034,453.05,8,2025-03-07T23:02:00Z,refunded
A4287,0422,237.72,5,2025-08-04T14:22:00Z,Pending
A1577,0011,490.13,9,2025-05-04T15:43:00Z,
A0296,0388,382.93,8,2025-02-05T17:24:00Z,refunded
A4293,0789,295.63,2,2025-08-10T23:55:00Z,
A4491,0659,,1,2025-09-15T20:06:00Z,Paid
A0050,0241,392.18,9,2025-01-04T21:53:00Z,paid
A1490,0733,481.56,1,2025-10-12T14:22:00Z,refund
A4999,0380,390.57,9,2025-11-19T21:41:00Z,refund
A0617,0920,352.17,6,2025-05-21T07:42:00Z,refund
A1439,0451,487.41,7,2025-07-19T18:44:00Z,Paid
A1366,0710,170.37,7,2025-11-02T20:17:00Z,PAID
A1458,0418,276.48,3,2025-08-18T01:27:00Z,Refunded
A2664,0387,179.34,3,2025-07-14T22:34:00Z,Pending
A0916,0959,461.54,3,2025-03-11T22:44:00Z,
A3735,0420,409.43,4,2025-09-16T00:15:00Z,PAID
A3034,0466,421.54,2,2025-05-12T00:00:00Z,refund
A0222,0380,37.59,3,2025-10-06T10:43:00Z,PAID
A1767,0482,,8,2025-07-16T20:45:00Z,Pending
A3680,0638,271.35,5,2025-09-04T01:33:00Z,Pending
A0054,0864,119.33,8,2025-03-26T19:41:00Z,Paid
A2352,0512,57.11,9,2025-09-11T10:56:00Z,
A2769,0371,290.69,,2025-06-19T16:52:00Z,PAID
A0093,0982,271.73,4,2025-06-16T15:47:00Z,paid
A1991,0351,485.32,1,,refunded
A2214,0308,466.52,9,2025-07-15T12:25:00Z,refund
A4465,0369,37.81,4,2025-07-21T05:49:00Z,refund
A2062,0579,141.06,8,2025-07-25T23:12:00Z,refunded
A2731,0297,267.7,9,2025-10-26T09:28:00Z,refund
A1746,0386,372.74,6,2025-09-18T23:02:00Z,refunded
A3589,0857,365.59,3,2025-05-15T13:35:00Z,refunded
A4019,0418,20.86,7,2025-06-16T00:43:00Z,
A3091,0610,,3,2025-10-15T22:48:00Z,Paid
A2855,0260,371.56,2,2025-04-21T09:41:00Z,refunded
A1702,0511,415.97,1,2025-07-15T21:22:00Z,PAID
A0567,0757,292.21,8,2025-03-16T10:21:00Z,paid
A0196,0687,140.94,4,2025-03-17T11:19:00Z,PAID
A1976,0306,191.35,5,,Pending
A0388,0871,444.86,7,2025-12-09T12:42:00Z,Refunded
A0146,0341,245.57,9,2025-10-03T06:07:00Z,refunded
A1295,0557,186.16,5,2025-03-24T05:26:00Z,
A3553,0415,455.33,3,2025-11-20T04:16:00Z,Paid
A3308,0110,362.54,6,2025-12-08T10:29:00Z,paid
A4118,0901,,1,2025-10-11T20:17:00Z,refund
A0804,0852,137.58,8,2025-04-21T11:19:00Z,Paid
A2314,0529,410.32,9,,paid
A0873,0315,331.88,5,2025-10-26T09:00:00Z,Refunded
A1900,0123,304.24,9,2025-03-19T06:24:00Z,Paid
A4713,0055,170.63,7,2025-04-22T16:49:00Z,PAID
A2412,0679,289.69,5,2025-04-28T05:44:00Z,Paid
A3652,0819,375.08,7,2025-10-17T03:52:00Z,PAID
A0337,0962,370.31,5,2025-03-03T16:18:00Z,Paid
A0153,0346,192.37,,2025-06-04T22:49:00Z,refunded
A4386,0881,485.33,4,2025-03-08T14:10:00Z,Pending
A2206,0351,261.19,6,2025-10-11T23:47:00Z,Pending
A0434,0100,161.32,2,2025-01-31T04:49:00Z,Refunded
A0207,0003,56.25,5,2025-10-02T07:49:00Z,Pending
A3721,0762,289.71,1,2025-07-09T22:00:00Z,refunded
A1605,0176,363.33,3,,Paid
A1942,0475,260.12,6,,refund
A0057,0292,144.87,6,2025-01-30T03:39:00Z,refunded
A1270,0523,432.19,3,2025-09-18T09:55:00Z,Refunded
A1499,0881,491.68,9,2025-04-22T09:54:00Z,paid
A4502,0556,338.7,2,2025-08-05T07:55:00Z,PAID
A0052,0154,278.64,4,2025-05-27T04:01:00Z,refunded
A1303,0154,164.81,5,2025-07-27T14:08:00Z,refund
A1954,0079,296.16,7,,
A0747,0973,313.19,6,2025-06-19T23:54:00Z,Paid
A1539,0800,375.41,4,2025-10-22T13:52:00Z,refunded
A1876,0603,369.77,,2025-02-11T00:50:00Z,Paid
A2902,0893,87.51,,2025-03-17T21:16:00Z,PAID
A3650,0623,292.62,2,2025-12-19T15:22:00Z,Refunded
A4517,0290,155.89,5,2025-05-17T20:50:00Z,Refunded
A4216,0769,153.04,4,2025-09-18T09:02:00Z,paid
A3931,0759,410.55,8,2025-10-03T03:24:00Z,
A0258,0896,387.7,4,2025-06-16T01:30:00Z,refund
A1755,0300,361.11,5,,paid
